time,nav,sell1,sell1_cnt,sell2,sell2_cnt,buy1,buy1_cnt,buy2,buy2_cnt
2020-06-09 09:06:56.540000,0.0,29455,11465,29460,12522,29450,873,29445,11127
2020-06-09 09:06:58.560000,0.0,29460,13883,29465,10160,29450,6900,29445,10449
2020-06-09 09:06:59.750000,0.0,29465,11521,29470,10054,29455,6027,29450,8722
2020-06-09 09:07:00.870000,29502.23,29465,11520,29470,10054,29460,1,29455,5727
2020-06-09 09:07:02.080000,29502.23,29470,5265,29475,10076,29465,4068,29460,5722
2020-06-09 09:07:03.280000,29502.23,29470,11465,29475,10076,29465,1400,29460,5722
2020-06-09 09:07:04.450000,29502.23,29475,6222,29480,15336,29465,7122,29460,18160
2020-06-09 09:07:05.660000,29502.23,29475,11487,29480,10071,29465,7122,29460,7849
2020-06-09 09:07:07.010000,29502.23,29475,6222,29480,5282,29465,7102,29460,18160
2020-06-09 09:07:07.950000,29502.23,29475,6222,29480,25336,29465,7102,29460,32865
2020-06-09 09:07:08.990000,29502.23,29475,6222,29480,25336,29465,7102,29460,32865
2020-06-09 09:07:10.050000,29502.23,29475,11487,29480,17,29470,5722,29465,23934
2020-06-09 09:07:11.180000,29500.9,29475,6222,29480,25336,29465,7100,29460,32865
2020-06-09 09:07:12.340000,29500.9,29475,6222,29480,5282,29470,5722,29465,23932
2020-06-09 09:07:13.550000,29500.9,29475,22,29480,11482,29470,7222,29465,23932
2020-06-09 09:07:14.580000,29500.9,29475,22,29480,11482,29470,7222,29465,23932
2020-06-09 09:07:17.850000,29500.9,29475,12987,29480,20071,29465,7100,29460,22554
2020-06-09 09:07:18.950000,29500.9,29475,7722,29480,25336,29465,7100,29460,32865
2020-06-09 09:07:20.050000,29511.52,29475,7722,29480,25336,29465,7100,29460,32865
2020-06-09 09:07:21.250000,29511.52,29475,5287,29480,6217,29470,5722,29465,23932
2020-06-09 09:07:22.390000,29511.52,29475,22,29480,11482,29470,5722,29465,23932
2020-06-09 09:07:23.450000,29511.52,29475,22,29480,11482,29470,6922,29465,24032
2020-06-09 09:07:24.450000,29511.52,29475,7722,29480,25336,29465,7200,29460,32865
2020-06-09 09:07:25.500000,29511.52,29475,7722,29480,25336,29465,7200,29460,32865
2020-06-09 09:07:26.540000,29511.52,29475,12987,29480,20071,29465,7200,29460,22554
2020-06-09 09:07:28.740000,29511.52,29475,12987,29480,20071,29465,5822,29460,22554
2020-06-09 09:07:29.890000,29511.52,29475,13037,29480,17,29470,5722,29465,22654
2020-06-09 09:07:31.050000,29525.33,29475,72,29480,11482,29470,5722,29465,22654
2020-06-09 09:07:32.250000,29525.33,29475,72,29480,11482,29470,5722,29465,22654
2020-06-09 09:07:33.340000,29525.33,29480,17,29485,11470,29475,5722,29470,20054
2020-06-09 09:07:34.550000,29525.33,29480,17,29485,11470,29475,5522,29470,20054
2020-06-09 09:07:35.740000,29525.33,29480,11682,29485,20059,29475,72,29470,5450
2020-06-09 09:07:36.750000,29525.33,29480,11682,29485,20059,29470,5450,29465,22654
2020-06-09 09:07:37.750000,29525.33,29480,11682,29485,20059,29470,5550,29465,22654
2020-06-09 09:07:38.850000,29525.33,29480,11602,29485,20059,29470,5550,29465,22654
2020-06-09 09:07:39.950000,29525.33,29480,6337,29485,5270,29470,5550,29465,32965
2020-06-09 09:07:40.990000,29529.43,29480,137,29485,11470,29475,5450,29470,20154
2020-06-09 09:07:42.050000,29529.43,29475,1500,29480,13102,29470,5450,29465,22654
2020-06-09 09:07:43.180000,29529.43,29480,1654,29485,11470,29475,3950,29470,20054
2020-06-09 09:07:44.250000,29529.43,29480,1654,29485,11470,29475,3950,29470,20054
2020-06-09 09:07:45.300000,29529.43,29480,1654,29485,11470,29475,6200,29470,20054
2020-06-09 09:07:46.350000,29529.43,29485,11470,29495,21961,29475,28755,29465,10411
