time,nav,sell1,sell1_cnt,sell2,sell2_cnt,buy1,buy1_cnt,buy2,buy2_cnt
2020-06-09 09:06:56.890000,0.0,11860,2160,11865,2110,11855,2590,11850,5442
2020-06-09 09:06:57.780000,0.0,11860,2160,11865,2110,11850,5442,11845,5673
2020-06-09 09:06:58.780000,0.0,11860,2160,11865,2110,11855,2590,11850,5442
2020-06-09 09:06:59.980000,0.0,11860,50,11865,2110,11855,2590,11850,5442
2020-06-09 09:07:01.080000,0.0,11860,40,11865,2110,11855,5923,11850,5442
2020-06-09 09:07:02.280000,0.0,11865,2110,11870,2340,11855,2590,11850,5442
2020-06-09 09:07:03.480000,0.0,11865,2110,11870,2340,11855,2575,11850,5442
2020-06-09 09:07:04.860000,11938.31,11865,2110,11870,2340,11860,2720,11855,5908
2020-06-09 09:07:05.990000,11938.31,11870,2340,11875,2510,11860,2720,11855,5908
2020-06-09 09:07:07.150000,11938.31,11870,2340,11875,2510,11860,2720,11855,5908
2020-06-09 09:07:09.170000,11938.31,11870,2340,11875,2510,11860,6053,11855,5908
2020-06-09 09:07:10.280000,11938.31,11870,2340,11875,2510,11860,2720,11855,5908
2020-06-09 09:07:11.370000,11938.31,11870,2340,11875,2510,11860,6053,11855,5908
2020-06-09 09:07:12.570000,11938.31,11870,2340,11875,2510,11865,2408,11860,6053
2020-06-09 09:07:13.680000,11938.31,11870,2340,11875,2510,11865,2408,11860,6053
2020-06-09 09:07:15.870000,11938.57,11875,2510,11880,2110,11865,2408,11860,6053
2020-06-09 09:07:16.900000,11938.57,11870,2340,11875,2510,11865,2408,11860,6053
2020-06-09 09:07:18.070000,11938.57,11870,2340,11875,2510,11860,2720,11855,6008
2020-06-09 09:07:19.100000,11938.57,11865,2720,11870,2340,11860,2720,11855,6008
2020-06-09 09:07:21.380000,11938.57,11870,2340,11875,2510,11860,2719,11855,6008
2020-06-09 09:07:24.650000,11939.86,11870,2390,11875,2510,11860,2719,11855,6008
2020-06-09 09:07:25.680000,11939.86,11870,2390,11875,2510,11860,2719,11855,6008
2020-06-09 09:07:26.670000,11939.86,11865,2720,11870,2390,11860,2719,11855,6008
2020-06-09 09:07:27.780000,11939.86,11865,2720,11870,2390,11855,6008,11850,5442
2020-06-09 09:07:28.870000,11939.86,11865,2720,11870,2390,11855,6008,11850,5442
2020-06-09 09:07:30.080000,11939.86,11865,2720,11870,2390,11855,6008,11850,5442
2020-06-09 09:07:31.280000,11939.86,11865,2720,11870,2390,11855,6018,11850,5442
2020-06-09 09:07:32.390000,11939.86,11865,2720,11870,2390,11860,2819,11855,6018
2020-06-09 09:07:34.770000,11938.4,11870,2390,11875,2510,11860,2804,11855,6018
2020-06-09 09:07:35.910000,11938.4,11865,2720,11870,2390,11860,85,11855,2685
2020-06-09 09:07:37.900000,11938.4,11865,2720,11870,2390,11860,85,11855,6018
2020-06-09 09:07:39.010000,11938.4,11865,2720,11870,2390,11860,85,11855,2685
2020-06-09 09:07:40.100000,11938.4,11865,2720,11870,2390,11860,85,11855,2685
2020-06-09 09:07:41.140000,11938.4,11865,2720,11870,2390,11860,85,11855,6018
2020-06-09 09:07:42.280000,11938.4,11865,2720,11870,2390,11860,85,11855,5918
2020-06-09 09:07:43.370000,11938.4,11865,2720,11870,2390,11860,2804,11855,5918
2020-06-09 09:07:44.480000,11940.0,11865,2720,11870,2390,11860,2804,11855,5918
2020-06-09 09:07:45.480000,11940.0,11870,2390,11875,2510,11860,2804,11855,5918
2020-06-09 09:07:46.570000,11940.0,11870,2390,11875,2510,11860,2804,11855,5918
2020-06-09 09:07:47.670000,11940.0,11865,2720,11870,2390,11860,2804,11855,5918
2020-06-09 09:07:48.780000,11940.0,11865,2720,11870,2390,11860,2804,11855,5918
2020-06-09 09:07:51.920000,11940.0,11865,2720,11870,2390,11860,2804,11855,5918
2020-06-09 09:07:53.920000,11940.0,11870,2390,11875,2510,11860,2804,11855,5918
2020-06-09 09:07:57.100000,11937.59,11870,2440,11875,2510,11865,2408,11860,6137
2020-06-09 09:07:58.130000,11937.59,11870,2440,11875,2510,11865,2407,11860,6137
2020-06-09 09:07:59.220000,11937.59,11870,2440,11875,2510,11860,6137,11855,5918
2020-06-09 09:08:01.340000,11937.59,11870,2440,11875,2510,11860,6137,11855,5918
2020-06-09 09:08:02.410000,11937.59,11870,2440,11875,2510,11865,2407,11860,6137
2020-06-09 09:08:03.470000,11937.59,11870,100,11875,2510,11865,2407,11860,6137
2020-06-09 09:08:04.160000,11937.86,11870,2440,11875,2510,11865,2407,11860,6137
2020-06-09 09:08:06.090000,11937.86,11870,2440,11875,2510,11860,6137,11855,5918
2020-06-09 09:08:07.150000,11937.86,11865,2720,11870,2440,11860,2804,11855,5918
2020-06-09 09:08:11.390000,11937.86,11865,2720,11870,2440,11860,2804,11855,5918
2020-06-09 09:08:14.570000,11935.08,11870,2440,11875,2510,11860,2804,11855,5918
2020-06-09 09:08:15.200000,11935.08,11865,2720,11870,2440,11860,2804,11855,5918
2020-06-09 09:08:17.170000,11935.08,11865,2720,11870,2440,11860,2804,11855,5918
2020-06-09 09:08:18.810000,11935.08,11865,2720,11870,2440,11855,5918,11850,5442
2020-06-09 09:08:19.870000,11935.08,11865,2720,11870,2440,11855,2585,11850,5442
2020-06-09 09:08:21.010000,11935.08,11860,3010,11865,2720,11855,2585,11850,5442
2020-06-09 09:08:22.180000,11935.08,11860,3010,11865,2720,11855,10,11850,5442
2020-06-09 09:08:24.510000,11938.95,11860,3010,11865,2720,11850,5442,11845,5673
2020-06-09 09:08:25.580000,11938.95,11855,3010,11860,3010,11845,5673,11840,6443
2020-06-09 09:08:26.590000,11938.95,11855,3010,11860,3010,11845,5673,11840,6443
2020-06-09 09:08:27.680000,11938.95,11855,3010,11860,3010,11850,3010,11845,5673
2020-06-09 09:08:28.740000,11938.95,11860,3010,11865,2720,11850,3010,11845,5673
2020-06-09 09:08:29.780000,11938.95,11855,3010,11860,3060,11850,2960,11845,5673
2020-06-09 09:08:30.880000,11938.95,11855,3010,11860,3060,11845,5673,11840,6443
2020-06-09 09:08:31.980000,11938.95,11855,3010,11860,3060,11850,2960,11845,5673
2020-06-09 09:08:32.900000,11938.95,11855,3010,11860,3060,11850,2959,11845,5673
2020-06-09 09:08:33.960000,11938.95,11855,3010,11860,3060,11850,2959,11845,5673
2020-06-09 09:08:35.460000,11935.85,11855,3010,11860,3060,11850,2959,11845,5673
2020-06-09 09:08:35.960000,11935.85,11855,3010,11860,3060,11850,2959,11845,5673
2020-06-09 09:08:37.020000,11935.85,11855,3010,11860,3060,11850,2944,11845,5673
2020-06-09 09:08:40.200000,11935.85,11855,3010,11860,3060,11850,2944,11845,5673
2020-06-09 09:08:41.210000,11935.85,11860,3060,11865,2720,11850,2944,11845,5673
2020-06-09 09:08:41.850000,11935.85,11855,3010,11860,3060,11850,2944,11845,5673
2020-06-09 09:08:42.900000,11935.85,11855,3010,11860,3060,11845,5673,11840,6443
2020-06-09 09:08:46.020000,11931.74,11855,3010,11860,3060,11850,2944,11845,5673
2020-06-09 09:08:49.110000,11931.74,11860,3060,11865,2720,11850,2944,11845,5673
2020-06-09 09:08:50.190000,11931.74,11855,3010,11860,3060,11845,5673,11840,6443
2020-06-09 09:08:51.240000,11931.74,11855,3010,11860,3060,11850,2944,11845,5673
2020-06-09 09:08:53.360000,11931.74,11860,3060,11865,2720,11850,2944,11845,5673
2020-06-09 09:08:55.420000,11928.7,11860,3060,11865,2720,11850,2944,11845,5673
2020-06-09 09:08:56.460000,11928.7,11855,3010,11860,3060,11850,2944,11845,5673
2020-06-09 09:08:57.500000,11928.7,11855,3010,11860,3060,11850,2944,11845,5673
2020-06-09 09:08:59.610000,11928.7,11855,3010,11860,3060,11850,2944,11845,5673
2020-06-09 09:09:00.660000,11928.7,11855,3010,11860,3060,11850,2944,11845,5673
2020-06-09 09:09:03.780000,11928.7,11855,50,11860,3060,11850,2894,11845,5673
2020-06-09 09:09:05.330000,11927.86,11855,3060,11860,3060,11850,2894,11845,5673
2020-06-09 09:09:05.910000,11927.86,11855,3060,11860,3060,11850,2894,11845,5673
2020-06-09 09:09:06.950000,11927.86,11855,3060,11860,3060,11850,2707,11845,5673
2020-06-09 09:09:08.000000,11927.86,11855,3060,11860,3060,11850,2692,11845,5673
2020-06-09 09:09:09.110000,11927.86,11855,50,11860,3060,11850,2691,11845,5673
2020-06-09 09:09:10.270000,11927.86,11855,50,11860,3060,11850,2691,11845,5673
2020-06-09 09:09:11.480000,11927.86,11860,3060,11865,2720,11850,2691,11845,5673
2020-06-09 09:09:13.780000,11927.86,11860,3060,11865,2720,11850,6024,11845,5673
2020-06-09 09:09:15.840000,11924.16,11860,3060,11865,2720,11850,2691,11845,5673
2020-06-09 09:09:16.910000,11924.16,11860,3060,11865,2720,11850,6024,11845,5673
2020-06-09 09:09:21.100000,11924.16,11860,2672,11865,2720,11855,2575,11850,6024
2020-06-09 09:09:22.150000,11924.16,11860,2672,11865,2720,11850,6024,11845,5673
2020-06-09 09:09:23.190000,11924.16,11860,2672,11865,2720,11850,6024,11845,5673
2020-06-09 09:09:24.240000,11924.16,11860,2672,11865,2720,11855,2575,11850,6024
2020-06-09 09:09:26.290000,11929.96,11860,2672,11865,2720,11850,6024,11845,5673
2020-06-09 09:09:27.400000,11929.96,11860,2672,11865,2720,11855,2575,11850,6024
2020-06-09 09:09:28.430000,11929.96,11860,2672,11865,2720,11855,2575,11850,6024
2020-06-09 09:09:29.050000,11929.96,11860,2672,11865,2720,11855,2575,11850,6024
2020-06-09 09:09:32.140000,11929.96,11860,2672,11865,2720,11855,2575,11850,6024
2020-06-09 09:09:35.220000,11930.8,11860,2672,11865,2720,11855,2575,11850,6029
2020-06-09 09:09:35.770000,11930.8,11860,2722,11865,2720,11855,2575,11850,6029
2020-06-09 09:09:39.000000,11930.8,11860,2722,11865,2720,11855,2560,11850,6029
2020-06-09 09:09:42.170000,11930.8,11860,2722,11865,2720,11855,2560,11850,6029
2020-06-09 09:09:44.250000,11928.51,11860,2722,11865,2720,11855,2559,11850,6029
2020-06-09 09:09:45.330000,11928.51,11860,2722,11865,2720,11850,6029,11845,5673
2020-06-09 09:09:46.340000,11928.51,11860,2722,11865,2720,11850,2696,11845,5673
2020-06-09 09:09:46.970000,11928.51,11855,3010,11860,2722,11850,2696,11845,5673
2020-06-09 09:09:49.180000,11928.51,11860,2722,11865,2720,11850,2696,11845,5673
2020-06-09 09:09:50.170000,11928.51,11860,2722,11865,2720,11850,6029,11845,5673
2020-06-09 09:09:52.480000,11928.51,11860,2722,11865,2720,11850,6029,11845,5673
2020-06-09 09:09:56.490000,11930.71,11860,2722,11865,2720,11855,3500,11850,6029
2020-06-09 09:09:59.680000,11930.71,11860,100,11865,2720,11855,6833,11850,6029
2020-06-09 09:10:00.380000,11930.71,11865,2720,11870,2390,11855,6833,11850,6029
2020-06-09 09:10:02.470000,11930.71,11865,2720,11870,2390,11855,3500,11850,6029
2020-06-09 09:10:03.510000,11931.89,11860,3500,11865,2720,11855,3500,11850,6029
2020-06-09 09:10:07.620000,11931.89,11860,3500,11865,2720,11850,6029,11845,5673
2020-06-09 09:10:08.620000,11931.89,11860,3500,11865,2720,11855,2,11850,6029
2020-06-09 09:10:09.680000,11931.89,11855,15,11860,3500,11850,6029,11845,5673
2020-06-09 09:10:10.740000,11931.89,11855,50,11860,3500,11850,6029,11845,5673
2020-06-09 09:10:11.830000,11931.89,11855,1,11860,3500,11850,6029,11845,5673
2020-06-09 09:10:12.930000,11931.89,11860,3500,11865,2720,11850,2696,11845,5673
2020-06-09 09:10:15.280000,11930.11,11860,3500,11865,2720,11850,6029,11845,5673
2020-06-09 09:10:17.370000,11930.11,11860,3500,11865,2720,11850,2696,11845,5673
2020-06-09 09:10:18.370000,11930.11,11860,3500,11865,2720,11850,6029,11845,5673
2020-06-09 09:10:19.370000,11930.11,11860,3500,11865,2720,11850,2695,11845,5673
2020-06-09 09:10:23.580000,11930.11,11855,3010,11860,3500,11850,2695,11845,5673
2020-06-09 09:10:24.710000,11932.52,11855,3010,11860,3500,11850,5,11845,5673
2020-06-09 09:10:26.770000,11932.52,11850,3500,11855,3010,11845,2340,11840,6453
2020-06-09 09:10:27.890000,11932.52,11855,3010,11860,3500,11845,3500,11840,6453
2020-06-09 09:10:28.970000,11932.52,11855,3010,11860,3500,11845,3500,11840,6453
