time,nav,sell1,sell1_cnt,sell2,sell2_cnt,buy1,buy1_cnt,buy2,buy2_cnt
2020-06-08 09:24:28.040000,0.0,11880,3975,11885,3675,11875,3590,11870,7423
2020-06-08 09:24:28.880000,0.0,11880,3575,11885,3675,11875,3590,11870,4090
2020-06-08 09:24:29.670000,0.0,11880,5275,11885,3675,11870,4090,11865,6848
2020-06-08 09:24:30.370000,0.0,11885,3675,11890,6889,11875,3590,11870,7423
2020-06-08 09:24:31.080000,0.0,11885,5375,11890,6889,11875,3590,11870,7423
2020-06-08 09:24:35.180000,11949.11,11885,3675,11890,3556,11880,3587,11875,6994
2020-06-08 09:24:36.230000,11949.11,11885,505,11890,3556,11880,3587,11875,6994
2020-06-08 09:24:37.260000,11949.11,11885,505,11890,3556,11880,4087,11875,6994
2020-06-08 09:24:38.310000,11949.11,11885,5275,11890,3556,11880,3587,11875,4090
2020-06-08 09:24:39.350000,11949.11,11885,5275,11890,3556,11875,4090,11870,7423
2020-06-08 09:24:40.400000,11949.11,11885,5275,11890,6889,11875,3590,11870,7423
2020-06-08 09:24:40.910000,11949.11,11885,5275,11890,3556,11880,3587,11875,4090
2020-06-08 09:24:41.910000,11949.11,11885,4775,11890,3556,11880,3587,11875,4090
2020-06-08 09:24:43.550000,11949.11,11880,3587,11885,4775,11875,3590,11870,7423
2020-06-08 09:24:44.530000,11949.11,11880,7162,11885,4775,11875,3590,11870,7423
2020-06-08 09:24:45.500000,11949.11,11880,7162,11885,4775,11870,4090,11865,6848
2020-06-08 09:24:45.780000,11949.52,11880,7162,11885,4775,11870,4090,11865,6848
2020-06-08 09:24:46.670000,11949.52,11880,7162,11885,4775,11870,4090,11865,6848
2020-06-08 09:24:47.720000,11949.52,11880,7162,11885,4775,11875,3590,11870,7423
2020-06-08 09:24:49.270000,11949.52,11875,3590,11880,7162,11870,4090,11865,6848
2020-06-08 09:24:51.380000,11949.52,11880,7162,11885,3175,11870,4090,11865,6848
2020-06-08 09:24:52.400000,11949.52,11880,7162,11885,3175,11870,4090,11865,6848
2020-06-08 09:24:52.870000,11949.52,11880,3587,11885,3375,11875,3590,11870,7423
2020-06-08 09:24:54.010000,11949.52,11880,3587,11885,3375,11875,3590,11870,7423
2020-06-08 09:24:56.080000,11946.57,11880,7162,11885,3375,11875,3590,11870,4090
2020-06-08 09:24:57.120000,11946.57,11875,1955,11880,7162,11870,4090,11865,6848
2020-06-08 09:24:58.160000,11946.57,11880,7162,11885,3375,11870,4090,11865,6848
2020-06-08 09:24:59.230000,11946.57,11880,7162,11885,3375,11870,4090,11865,6848
2020-06-08 09:25:00.810000,11946.57,11880,7162,11885,3375,11870,4090,11865,6848
2020-06-08 09:25:01.880000,11946.57,11875,3590,11880,7162,11870,4090,11865,6848
2020-06-08 09:25:02.930000,11946.57,11875,5290,11880,7162,11870,3590,11865,6848
2020-06-08 09:25:03.380000,11946.57,11875,202,11880,7162,11870,3590,11865,6848
2020-06-08 09:25:04.480000,11946.57,11875,1702,11880,7162,11870,3590,11865,6848
2020-06-08 09:25:04.980000,11944.07,11880,7162,11885,3375,11875,5290,11870,7423
