time,nav,sell1,sell1_cnt,sell2,sell2_cnt,buy1,buy1_cnt,buy2,buy2_cnt
2020-06-12 09:46:49.98,0.0,27845,10676,27850,9999,27830,9821,27820,9999
2020-06-12 09:46:50.59,0.0,27845,250,27850,15914,27835,9821,27825,9999
2020-06-12 09:46:51.50,0.0,27850,15914,27855,4744,27835,9821,27825,9999
2020-06-12 09:46:53.53,0.0,27850,15914,27855,4744,27835,9821,27825,9999
2020-06-12 09:46:55.29,27880.07,27855,10659,27860,9999,27840,9821,27830,9999
2020-06-12 09:46:56.23,27880.07,27850,15914,27855,4744,27835,9821,27830,1
2020-06-12 09:46:58.50,27880.07,27845,10426,27850,9999,27830,9822,27820,9999
2020-06-12 09:46:58.86,27880.07,27845,10426,27850,9999,27830,9822,27820,9999
2020-06-12 09:46:59.33,27880.07,27840,15914,27845,4511,27830,1,27825,9821
2020-06-12 09:47:00.33,27880.07,27845,10426,27850,9999,27830,9822,27820,9999
2020-06-12 09:47:01.19,27880.07,27840,15914,27845,4511,27830,1,27825,9821
2020-06-12 09:47:04.33,27880.07,27835,10426,27840,9999,27820,9821,27810,9999
2020-06-12 09:47:04.92,27903.5,27835,5915,27840,9999,27820,9821,27815,9999
2020-06-12 09:47:05.90,27903.5,27830,5915,27835,4511,27815,9821,27810,9999
2020-06-12 09:47:06.95,27903.5,27835,10426,27840,9999,27820,9821,27810,9999
2020-06-12 09:47:08.00,27903.5,27840,15914,27845,4511,27820,9821,27815,9999
2020-06-12 09:47:08.64,27903.5,27835,10426,27840,9999,27820,9821,27810,9999
2020-06-12 09:47:10.70,27903.5,27835,10426,27840,9999,27820,9821,27810,9999
2020-06-12 09:47:11.76,27903.5,27840,15914,27845,4511,27825,9821,27815,9999
2020-06-12 09:47:12.79,27903.5,27840,15914,27845,4511,27825,9821,27815,9999
2020-06-12 09:47:13.86,27903.5,27835,10426,27840,9999,27820,9821,27810,9999
2020-06-12 09:47:14.89,27896.04,27840,15914,27845,4511,27830,500,27825,9821
2020-06-12 09:47:16.32,27896.04,27835,233,27845,10426,27830,10321,27820,9999
2020-06-12 09:47:17.53,27896.04,27840,15914,27845,4511,27830,500,27825,9821
2020-06-12 09:47:19.62,27896.04,27835,5915,27840,9999,27830,500,27820,9821
2020-06-12 09:47:20.73,27896.04,27840,15914,27845,4511,27830,500,27825,9821
2020-06-12 09:47:21.79,27896.04,27840,15914,27845,4511,27830,500,27825,9821
2020-06-12 09:47:22.84,27896.04,27840,15914,27845,4511,27830,500,27825,9821
2020-06-12 09:47:24.43,27876.44,27845,10426,27850,9999,27830,10321,27820,9999
2020-06-12 09:47:25.46,27876.44,27845,101,27850,15914,27835,9821,27830,500
2020-06-12 09:47:26.52,27876.44,27845,10527,27850,9999,27830,10321,27820,9999
2020-06-12 09:47:28.10,27876.44,27840,15914,27845,4612,27830,500,27825,9821
2020-06-12 09:47:29.15,27876.44,27845,10527,27850,9999,27830,10321,27820,9999
