time,nav,sell1,sell1_cnt,sell2,sell2_cnt,buy1,buy1_cnt,buy2,buy2_cnt
2020-06-10 10:38:01.300000,0.0,29165,5000,29170,24955,29160,7051,29155,17641
2020-06-10 10:38:01.690000,0.0,29170,24955,29175,19468,29160,7051,29155,17641
2020-06-10 10:38:02.190000,0.0,29170,21929,29175,19468,29160,7051,29155,17641
2020-06-10 10:38:02.890000,0.0,29170,6876,29175,24522,29160,11904,29155,22787
2020-06-10 10:38:03.500000,0.0,29170,150,29175,24522,29165,3800,29160,10904
2020-06-10 10:38:04.090000,0.0,29170,150,29175,24522,29165,3800,29160,10904
2020-06-10 10:38:04.500000,0.0,29170,150,29175,24522,29165,3800,29160,10904
2020-06-10 10:38:04.890000,0.0,29170,2150,29175,24522,29165,3800,29160,10904
2020-06-10 10:38:05.300000,0.0,29170,150,29175,24522,29165,4800,29160,10904
2020-06-10 10:38:06.000000,0.0,29175,4459,29180,25923,29170,5000,29165,13987
2020-06-10 10:38:06.390000,0.0,29175,6459,29180,25923,29165,13987,29160,16883
2020-06-10 10:38:06.800000,0.0,29175,23512,29180,20869,29165,9134,29160,11737
2020-06-10 10:38:08.860000,0.0,29175,8453,29180,25923,29165,9134,29160,21736
2020-06-10 10:38:09.160000,0.0,29175,8453,29180,25923,29170,205,29165,9134
2020-06-10 10:38:09.300000,0.0,29175,8453,29180,25923,29170,205,29165,13987
2020-06-10 10:38:09.410000,0.0,29175,4563,29180,25813,29170,5205,29165,13987
2020-06-10 10:38:09.640000,0.0,29175,4563,29180,25813,29170,5153,29165,13987
2020-06-10 10:38:10.550000,29209.46,29175,4563,29180,25813,29170,5153,29165,13987
2020-06-10 10:38:11.090000,29209.46,29175,6563,29180,25813,29170,153,29165,13987
2020-06-10 10:38:11.620000,29209.46,29175,4563,29180,25813,29170,5153,29165,13987
2020-06-10 10:38:12.090000,29209.46,29175,4563,29180,25813,29170,5153,29165,13987
2020-06-10 10:38:12.610000,29209.46,29175,6563,29180,25813,29170,5153,29165,13987
