time,nav,sell1,sell1_cnt,sell2,sell2_cnt,buy1,buy1_cnt,buy2,buy2_cnt
2020-06-02 10:07:51.920000,0.0,6185,79057,6190,87848,6180,33887,6175,126519
2020-06-02 10:07:52.340000,0.0,6185,68757,6190,87848,6180,37277,6175,126619
2020-06-02 10:07:53.030000,0.0,6185,65670,6190,91428,6180,42278,6175,126619
2020-06-02 10:07:53.350000,0.0,6185,60670,6190,91428,6180,57008,6175,127619
2020-06-02 10:07:53.960000,0.0,6185,51270,6190,96428,6180,59651,6175,127619
2020-06-02 10:07:54.350000,0.0,6185,51270,6190,96428,6180,60651,6175,127619
2020-06-02 10:07:54.850000,0.0,6185,70902,6190,91428,6180,55252,6175,127619
2020-06-02 10:07:55.290000,0.0,6185,70902,6190,91428,6180,55252,6175,127620
2020-06-02 10:07:55.700000,0.0,6185,70902,6190,91428,6180,55252,6175,127620
2020-06-02 10:07:56.100000,0.0,6185,65302,6190,91428,6180,55252,6175,127620
2020-06-02 10:07:56.530000,0.0,6185,44302,6190,98428,6180,60652,6175,127620
2020-06-02 10:07:57.060000,6186.43,6185,44302,6190,98428,6180,65652,6175,127620
2020-06-02 10:07:57.430000,6186.43,6185,50822,6190,98428,6180,65652,6175,127620
2020-06-02 10:07:57.930000,6186.43,6185,50822,6190,88428,6180,66652,6175,127620
2020-06-02 10:07:58.320000,6186.43,6185,44622,6190,88428,6180,66652,6175,127620
2020-06-02 10:07:59.140000,6188.11,6185,44622,6190,88428,6180,66652,6175,127623
2020-06-02 10:07:59.530000,6188.11,6185,46346,6190,88428,6180,66615,6175,127623
2020-06-02 10:07:59.930000,6188.11,6185,49646,6190,83428,6180,66615,6175,127623
2020-06-02 10:08:00.460000,6188.11,6185,83946,6190,91428,6180,56215,6175,127623
2020-06-02 10:08:00.790000,6188.11,6185,83945,6190,101428,6180,56124,6175,127623
2020-06-02 10:08:01.210000,6188.11,6185,83945,6190,101428,6180,56224,6175,127623
2020-06-02 10:08:01.760000,6188.11,6185,90525,6190,97848,6180,46200,6175,115079
2020-06-02 10:08:02.340000,6188.11,6185,90525,6190,101999,6180,38504,6175,115079
2020-06-02 10:08:03.070000,6188.11,6185,90524,6190,101999,6180,36020,6175,115079
2020-06-02 10:08:03.490000,6188.11,6185,88524,6190,101999,6180,36030,6175,115079
2020-06-02 10:08:03.900000,6188.11,6185,88524,6190,101999,6180,36030,6175,112079
2020-06-02 10:08:04.540000,6188.11,6185,88030,6190,101999,6180,36030,6175,112079
2020-06-02 10:08:04.930000,6188.11,6185,88030,6190,101999,6180,36130,6175,112079
2020-06-02 10:08:05.450000,6188.11,6185,88030,6190,101999,6180,36134,6175,112079
2020-06-02 10:08:05.790000,6188.11,6185,88028,6190,101999,6180,36134,6175,112079
2020-06-02 10:08:06.290000,6188.11,6185,88528,6190,101999,6180,36134,6175,112079
2020-06-02 10:08:06.680000,6188.11,6185,88528,6190,101999,6180,36634,6175,111579
2020-06-02 10:08:07.180000,6185.87,6185,88528,6190,101999,6180,36734,6175,111579
2020-06-02 10:08:07.740000,6185.87,6185,88528,6190,101999,6180,21898,6175,111579
2020-06-02 10:08:08.650000,6185.32,6180,19770,6185,96172,6175,112999,6170,122558
2020-06-02 10:08:09.370000,6185.32,6180,19070,6185,96172,6175,112999,6170,122558
2020-06-02 10:08:09.980000,6185.32,6180,18670,6185,96172,6175,112999,6170,122558
2020-06-02 10:08:10.260000,6184.2,6180,18670,6185,96172,6175,112999,6170,122558
2020-06-02 10:08:10.590000,6184.2,6180,15670,6185,96172,6175,112999,6170,122558
2020-06-02 10:08:10.810000,6184.2,6180,15660,6185,96172,6175,112999,6170,122558
2020-06-02 10:08:11.100000,6184.2,6185,96172,6190,101999,6175,116579,6170,118978
2020-06-02 10:08:11.680000,6184.2,6185,96172,6190,101999,6175,116579,6170,118978
2020-06-02 10:08:12.140000,6184.2,6180,19200,6185,96164,6175,112999,6170,122558
2020-06-02 10:08:12.600000,6184.2,6185,96164,6190,101999,6175,112999,6170,122558
2020-06-02 10:08:13.120000,6184.2,6185,104746,6190,102004,6175,112999,6170,122558
2020-06-02 10:08:13.770000,6184.2,6180,15399,6185,105246,6175,112999,6170,122558
2020-06-02 10:08:14.350000,6184.2,6180,15399,6185,105246,6175,107999,6170,122558
2020-06-02 10:08:14.640000,6184.2,6185,106246,6190,102004,6175,112999,6170,122558
2020-06-02 10:08:15.140000,6184.2,6185,106246,6190,102004,6180,14836,6175,116579
2020-06-02 10:08:15.430000,6184.2,6185,93701,6190,102004,6180,14936,6175,116479
2020-06-02 10:08:15.960000,6184.2,6185,93701,6190,102004,6180,19936,6175,115479
2020-06-02 10:08:16.230000,6184.2,6185,93701,6190,102004,6180,19861,6175,115479
2020-06-02 10:08:16.730000,6184.2,6185,90701,6190,102004,6180,31702,6175,131023
