time,nav,sell1,sell1_cnt,sell2,sell2_cnt,buy1,buy1_cnt,buy2,buy2_cnt
2020-06-03 09:16:52.990000,0.0,6095,27880,6100,99516,6090,51684,6085,102362
2020-06-03 09:16:53.670000,0.0,6095,27880,6100,99516,6090,57109,6085,103362
2020-06-03 09:16:54.810000,0.0,6095,30480,6100,99516,6090,53274,6085,103362
2020-06-03 09:16:55.740000,6097.24,6095,30980,6100,99516,6090,49354,6085,103312
2020-06-03 09:16:56.780000,6098.32,6095,35932,6100,120067,6090,23640,6085,103357
2020-06-03 09:16:57.760000,6096.7,6095,35932,6100,127074,6090,27210,6085,103357
2020-06-03 09:16:58.760000,6097.24,6095,30934,6100,129993,6090,28099,6085,103360
2020-06-03 09:16:59.760000,6098.86,6095,30034,6100,111429,6090,54511,6085,91658
2020-06-03 09:17:00.850000,6098.86,6095,3751,6100,100757,6090,72409,6085,91958
2020-06-03 09:17:02.290000,6098.86,6100,95757,6105,78618,6095,65791,6090,70441
2020-06-03 09:17:03.120000,6098.86,6100,98657,6105,78618,6095,76555,6090,66739
2020-06-03 09:17:04.280000,6098.86,6100,60498,6105,51352,6095,99581,6090,60839
2020-06-03 09:17:05.380000,6098.86,6105,63052,6110,74575,6100,28450,6095,106683
2020-06-03 09:17:06.530000,6101.02,6105,63553,6110,74575,6100,13064,6095,93719
2020-06-03 09:17:07.660000,6107.5,6105,63553,6110,74575,6100,10743,6095,102933
2020-06-03 09:17:08.730000,6107.5,6100,38854,6105,79855,6095,71807,6090,67146
2020-06-03 09:17:09.820000,6107.5,6100,38854,6105,79855,6095,83912,6090,63196
2020-06-03 09:17:10.870000,6107.5,6100,20554,6105,69255,6095,110838,6090,63205
2020-06-03 09:17:11.960000,6104.8,6100,2961,6105,68755,6095,110838,6090,63406
2020-06-03 09:17:12.930000,6104.8,6105,63053,6110,74575,6100,50969,6095,110889
2020-06-03 09:17:13.930000,6104.8,6105,63053,6110,74575,6100,44499,6095,111989
2020-06-03 09:17:14.900000,6104.8,6105,49319,6110,74575,6100,59480,6095,112989
2020-06-03 09:17:15.960000,6104.8,6105,71378,6110,83600,6100,37650,6095,121714
2020-06-03 09:17:17.000000,6106.96,6105,71378,6110,83600,6100,40118,6095,121714
2020-06-03 09:17:18.030000,6108.04,6105,71378,6110,83600,6100,42313,6095,121714
2020-06-03 09:17:19.030000,6106.96,6105,73858,6110,84100,6100,46625,6095,121714
2020-06-03 09:17:20.100000,6107.5,6105,74008,6110,84100,6100,42725,6095,121714
2020-06-03 09:17:21.070000,6107.5,6105,75108,6110,84100,6100,18267,6095,121714
2020-06-03 09:17:22.170000,6107.5,6105,75158,6110,84100,6100,47227,6095,121814
2020-06-03 09:17:23.240000,6107.5,6105,62907,6110,84100,6100,47995,6095,121814
2020-06-03 09:17:23.920000,6107.5,6105,64307,6110,84100,6100,42991,6095,121814
2020-06-03 09:17:24.860000,6107.5,6105,64317,6110,84100,6100,42596,6095,121815
2020-06-03 09:17:25.920000,6107.5,6105,86416,6110,78398,6100,11646,6095,116863
2020-06-03 09:17:27.030000,6108.04,6105,80714,6110,84100,6100,35974,6095,115040
2020-06-03 09:17:28.080000,6107.5,6105,67314,6110,84100,6100,38474,6095,116820
2020-06-03 09:17:29.060000,6107.5,6105,69974,6110,84100,6100,16478,6095,116822
2020-06-03 09:17:30.090000,6107.5,6105,18225,6110,84100,6100,77133,6095,108827
2020-06-03 09:17:31.200000,6107.5,6105,17225,6110,84100,6100,71340,6095,114827
2020-06-03 09:17:32.320000,6107.5,6105,17225,6110,84163,6100,59750,6095,116827
2020-06-03 09:17:33.380000,6107.5,6105,4325,6110,84163,6100,72355,6095,114827
2020-06-03 09:17:34.330000,6107.5,6105,4325,6110,84163,6100,73355,6095,114832
2020-06-03 09:17:35.330000,6107.5,6105,11725,6110,84163,6100,61125,6095,116832
2020-06-03 09:17:36.330000,6109.66,6105,27190,6110,84163,6100,61225,6095,116832
2020-06-03 09:17:37.360000,6108.04,6105,27160,6110,84163,6100,65266,6095,116848
2020-06-03 09:17:38.390000,6108.04,6105,27160,6110,84163,6100,65266,6095,116849
2020-06-03 09:17:39.460000,6108.04,6105,14510,6110,84163,6100,77866,6095,114859
2020-06-03 09:17:40.490000,6108.04,6110,71199,6115,63065,6105,13726,6100,74169
2020-06-03 09:17:41.550000,6108.04,6110,54897,6115,68767,6105,36756,6100,91246
2020-06-03 09:17:42.610000,6108.04,6110,69557,6115,63065,6105,22226,6100,91246
2020-06-03 09:17:43.640000,6108.04,6110,69607,6115,63065,6105,8907,6100,91246
2020-06-03 09:17:44.660000,6108.04,6110,65905,6115,66767,6105,32318,6100,91246
2020-06-03 09:17:45.670000,6108.04,6110,65905,6115,66767,6105,36018,6100,88146
2020-06-03 09:17:46.720000,6111.28,6110,65905,6115,66767,6105,37106,6100,88246
2020-06-03 09:17:47.330000,6111.28,6105,23650,6110,77107,6100,74982,6095,106150
2020-06-03 09:17:48.360000,6110.74,6105,27076,6110,77107,6100,74982,6095,106150
2020-06-03 09:17:49.330000,6110.74,6105,27076,6110,72107,6100,87946,6095,106151
2020-06-03 09:17:50.450000,6110.74,6110,72181,6115,63115,6100,88027,6095,106151
2020-06-03 09:17:51.480000,6110.74,6110,77781,6115,63115,6100,88131,6095,106151
2020-06-03 09:17:52.550000,6110.74,6110,72181,6115,63115,6100,88131,6095,96940
2020-06-03 09:17:53.580000,6110.74,6105,27071,6110,77181,6100,91177,6095,96940
2020-06-03 09:17:54.650000,6110.74,6105,27071,6110,77181,6100,91107,6095,96940
2020-06-03 09:17:55.120000,6110.74,6105,27071,6110,82781,6100,88707,6095,96940
2020-06-03 09:17:56.230000,6110.74,6105,44421,6110,82781,6100,86326,6095,96941
2020-06-03 09:17:57.260000,6110.2,6105,40963,6110,82781,6100,87326,6095,96941
2020-06-03 09:17:58.250000,6109.66,6105,43903,6110,82781,6100,71446,6095,96941
2020-06-03 09:17:58.760000,6110.2,6105,43329,6110,95745,6100,52268,6095,106643
2020-06-03 09:17:59.840000,6109.66,6105,48550,6110,95745,6100,34577,6095,108643
2020-06-03 09:18:00.980000,6109.66,6105,49050,6110,95745,6100,34497,6095,108643
2020-06-03 09:18:02.010000,6109.66,6105,49050,6110,95745,6100,34670,6095,108743
2020-06-03 09:18:03.010000,6109.66,6105,65323,6110,95745,6100,31670,6095,108743
2020-06-03 09:18:03.960000,6109.66,6105,64823,6110,95745,6100,31520,6095,108746
2020-06-03 09:18:04.630000,6109.66,6105,67169,6110,95745,6100,33651,6095,108746
2020-06-03 09:18:05.670000,6109.66,6105,71765,6110,95745,6100,33654,6095,108746
2020-06-03 09:18:06.680000,6108.04,6105,71765,6110,95745,6100,40704,6095,106769
2020-06-03 09:18:07.710000,6108.04,6105,71956,6110,95745,6100,45814,6095,106773
2020-06-03 09:18:08.730000,6108.04,6105,75706,6110,95745,6100,43043,6095,106773
2020-06-03 09:18:09.790000,6108.04,6100,36111,6105,64706,6095,108773,6090,78692
2020-06-03 09:18:10.790000,6108.04,6105,62708,6110,83245,6100,33022,6095,100887
2020-06-03 09:18:11.870000,6108.04,6105,62708,6110,83245,6100,42295,6095,106231
2020-06-03 09:18:12.960000,6108.04,6105,71957,6110,83245,6100,42334,6095,106231
2020-06-03 09:18:13.960000,6108.04,6105,71957,6110,83245,6100,46465,6095,106231
2020-06-03 09:18:14.990000,6108.04,6105,68657,6110,83245,6100,48466,6095,106231
2020-06-03 09:18:16.010000,6106.96,6105,63567,6110,83245,6100,63676,6095,105709
2020-06-03 09:18:17.080000,6107.5,6105,64767,6110,83245,6100,56681,6095,107709
2020-06-03 09:18:17.630000,6106.42,6105,65538,6110,70281,6100,69731,6095,99709
2020-06-03 09:18:18.660000,6108.58,6105,65538,6110,83245,6100,58078,6095,105717
2020-06-03 09:18:19.740000,6108.58,6105,65538,6110,83245,6100,58902,6095,105717
2020-06-03 09:18:20.360000,6108.58,6105,63038,6110,70281,6100,70602,6095,100545
2020-06-03 09:18:21.360000,6108.58,6105,59733,6110,70281,6100,79855,6095,96843
2020-06-03 09:18:22.330000,6108.58,6105,59733,6110,70281,6100,84828,6095,96843
