time,nav,sell1,sell1_cnt,sell2,sell2_cnt,buy1,buy1_cnt,buy2,buy2_cnt
2020-06-09 09:06:56.780000,0.0,11780,5122,11785,9033,11775,1000,11770,5497
2020-06-09 09:06:57.750000,0.0,11780,5121,11785,9033,11775,1000,11770,5497
2020-06-09 09:06:58.750000,0.0,11780,5121,11785,9033,11775,1000,11770,6097
2020-06-09 09:06:59.950000,0.0,11780,1001,11785,9033,11775,6020,11770,6097
2020-06-09 09:07:01.040000,0.0,11780,2,11785,9033,11775,6020,11770,8110
2020-06-09 09:07:02.250000,11857.35,11785,8802,11790,6905,11780,2,11775,6020
2020-06-09 09:07:03.450000,11857.35,11785,8802,11790,6905,11780,2,11775,6023
2020-06-09 09:07:04.600000,11857.35,11785,6760,11790,6905,11780,2,11775,6023
2020-06-09 09:07:05.920000,11857.35,11785,6760,11790,6905,11780,5022,11775,6033
2020-06-09 09:07:07.100000,11857.35,11785,6760,11790,6905,11780,5571,11775,6033
2020-06-09 09:07:08.070000,11857.35,11785,6760,11790,6905,11780,7571,11775,6033
2020-06-09 09:07:09.140000,11857.35,11785,1351,11790,6905,11780,7571,11775,6033
2020-06-09 09:07:10.250000,11857.35,11785,1082,11790,6915,11780,7571,11775,6033
2020-06-09 09:07:11.340000,11857.58,11785,1081,11790,6915,11780,7571,11775,6033
2020-06-09 09:07:12.540000,11857.58,11785,1081,11790,4894,11780,7570,11775,7689
2020-06-09 09:07:13.650000,11857.58,11790,4893,11795,6803,11780,7570,11775,7689
2020-06-09 09:07:14.740000,11857.58,11790,4892,11795,6803,11780,7570,11775,7689
2020-06-09 09:07:15.840000,11857.58,11790,4892,11795,6803,11780,7570,11775,7689
2020-06-09 09:07:16.870000,11857.58,11790,4892,11795,6803,11785,2000,11780,7570
2020-06-09 09:07:18.040000,11857.58,11785,4941,11790,7933,11780,3500,11775,6033
2020-06-09 09:07:19.050000,11857.58,11785,4941,11790,7933,11780,3500,11775,6033
