time,nav,sell1,sell1_cnt,sell2,sell2_cnt,buy1,buy1_cnt,buy2,buy2_cnt
2020-06-11 09:36:10.63,0.0,6005,345142,6010,308432,6000,309664,5995,452490
2020-06-11 09:36:11.19,0.0,6005,345142,6010,308432,6000,309714,5995,452490
2020-06-11 09:36:12.02,0.0,6005,389668,6010,308440,6000,1,5995,489361
2020-06-11 09:36:12.82,0.0,6005,384815,6010,308440,6000,1,5995,489361
2020-06-11 09:36:13.63,0.0,6000,92442,6005,384815,5995,489361,5990,393715
2020-06-11 09:36:14.49,0.0,6000,92442,6005,384815,5995,489361,5990,393715
2020-06-11 09:36:15.32,0.0,6000,119540,6005,365927,5995,489361,5990,393715
2020-06-11 09:36:16.16,6003.36,6000,119540,6005,365927,5995,489370,5990,393715
2020-06-11 09:36:16.93,6000.58,6000,119540,6005,365927,5995,490370,5990,393715
2020-06-11 09:36:17.55,6000.32,6000,100552,6005,384815,5995,490370,5990,393715
2020-06-11 09:36:18.22,6000.32,6000,119530,6005,365927,5995,490370,5990,393715
2020-06-11 09:36:18.89,6000.32,6000,119530,6005,365927,5995,490370,5990,393815
2020-06-11 09:36:19.55,6000.32,6000,100642,6005,384815,5995,490370,5990,393815
2020-06-11 09:36:20.02,6000.32,6000,100731,6005,384815,5995,490370,5990,393815
2020-06-11 09:36:20.66,6000.32,6000,119619,6005,365927,5995,490370,5990,393815
2020-06-11 09:36:21.43,6000.32,6000,100731,6005,384815,5995,490370,5990,393815
2020-06-11 09:36:22.16,6000.32,6000,8289,6005,384815,5995,490370,5990,393815
2020-06-11 09:36:22.83,6000.32,6000,106731,6005,384815,5995,491270,5990,393815
2020-06-11 09:36:24.63,6000.32,6000,125619,6005,365927,5995,491270,5990,393815
2020-06-11 09:36:25.22,6000.32,6000,125619,6005,365927,5995,491270,5990,393815
2020-06-11 09:36:26.60,6001.11,6000,125619,6005,365927,5995,491270,5990,393815
2020-06-11 09:36:27.83,6000.32,6000,106731,6005,384815,5995,491270,5990,393815
2020-06-11 09:36:28.46,5999.55,6000,14289,6005,384815,5995,491270,5990,393815
2020-06-11 09:36:29.19,6001.31,6005,334815,6010,308219,6000,99447,5995,499270
2020-06-11 09:36:30.02,6001.31,6005,327667,6010,308219,6000,189955,5995,462399
2020-06-11 09:36:30.99,6001.31,6005,327667,6010,308319,6000,190055,5995,462419
2020-06-11 09:36:41.21,6001.31,6005,324066,6010,314319,6000,344075,5995,462169
2020-06-11 09:36:41.93,6001.31,6005,324066,6010,314319,6000,294075,5995,462169
2020-06-11 09:36:42.61,6001.31,6005,324066,6010,314319,6000,294075,5995,462169
2020-06-11 09:36:43.40,6001.31,6005,324066,6010,314319,6000,294075,5995,462169
2020-06-11 09:36:44.07,6001.31,6005,324066,6010,314319,6000,294301,5995,462169
2020-06-11 09:36:44.60,6001.31,6005,324066,6010,314319,6000,294301,5995,462171
2020-06-11 09:36:45.13,6001.31,6005,324066,6010,314319,6000,294501,5995,462171
2020-06-11 09:36:46.43,6002.57,6005,324046,6010,314319,6000,294501,5995,462171
2020-06-11 09:36:47.89,6003.14,6005,324046,6010,314319,6000,294501,5995,462171
2020-06-11 09:36:49.10,6003.14,6005,324046,6010,314319,6000,294501,5995,462171
2020-06-11 09:36:50.04,6003.14,6005,324046,6010,314319,6000,294565,5995,462171
2020-06-11 09:36:50.96,6003.14,6005,324046,6010,314319,6000,257965,5995,498771
2020-06-11 09:36:51.69,6003.14,6005,324046,6010,314319,6000,295565,5995,462171
2020-06-11 09:36:52.32,6003.14,6005,327683,6010,314319,6000,58154,5995,499042
2020-06-11 09:36:53.29,6003.14,6005,327683,6010,314319,6000,8288,5995,499042
2020-06-11 09:36:53.69,6003.14,6005,384851,6010,314319,6000,8288,5995,499042
2020-06-11 09:36:54.25,6003.14,6005,334851,6010,314319,6000,113231,5995,499042
2020-06-11 09:36:55.13,6003.14,6005,334851,6010,314319,6000,113231,5995,499042
2020-06-11 09:36:55.94,6003.14,6000,95042,6005,365963,5995,499042,5990,394272
2020-06-11 09:36:56.72,6001.34,6000,7990,6005,384846,5995,491042,5990,394272
2020-06-11 09:36:57.49,6001.34,6000,1,6005,384846,5995,491092,5990,394272
2020-06-11 09:36:58.22,6000.35,6005,384933,6010,314319,6000,3,5995,491092
2020-06-11 09:36:58.96,6000.35,6005,334933,6010,314319,6000,97046,5995,491092
2020-06-11 09:36:59.63,6001.34,6005,377765,6010,314319,6000,133,5995,491092
2020-06-11 09:37:00.43,6001.34,6005,377765,6010,314319,6000,10133,5995,491092
2020-06-11 09:37:01.18,6001.34,6005,377765,6010,314319,6000,11133,5995,491092
2020-06-11 09:37:01.79,6001.34,6005,377765,6010,314319,6000,11233,5995,491092
2020-06-11 09:37:02.57,6001.34,6000,137601,6005,366050,5995,491092,5990,394322
2020-06-11 09:37:03.38,6001.34,6005,334933,6010,314319,5995,491092,5990,394322
2020-06-11 09:37:04.27,6001.34,6005,327765,6010,314319,6000,186679,5995,463221
2020-06-11 09:37:05.13,6001.34,6005,327765,6010,314319,6000,186679,5995,463221
2020-06-11 09:37:05.96,6001.34,6005,327765,6010,314319,6000,185679,5995,463221
2020-06-11 09:37:06.63,6001.34,6005,327795,6010,314289,6000,185679,5995,463221
2020-06-11 09:37:07.27,6000.35,6005,327795,6010,314289,6000,185713,5995,463221
2020-06-11 09:37:07.94,6002.34,6005,324158,6010,314289,6000,339349,5995,463395
2020-06-11 09:37:08.77,6002.34,6005,324158,6010,314289,6000,289349,5995,463395
2020-06-11 09:37:09.77,6003.36,6005,324158,6010,314289,6000,285822,5995,463395
2020-06-11 09:37:10.49,6003.36,6005,324158,6010,314789,6000,285822,5995,463395
2020-06-11 09:37:11.13,6003.36,6005,324158,6010,314789,6000,338822,5995,464395
2020-06-11 09:37:11.82,6003.36,6005,324158,6010,314789,6000,338822,5995,464395
2020-06-11 09:37:12.49,6003.36,6005,324158,6010,314789,6000,338872,5995,464395
2020-06-11 09:37:32.41,0.0,6005,217756,6010,421391,6000,341127,5995,464581
2020-06-11 09:37:33.18,0.0,6005,327358,6010,311789,6000,341127,5995,464581
2020-06-11 09:37:34.04,6003.62,6005,327858,6010,311789,6000,339127,5995,464581
2020-06-11 09:37:34.94,6003.62,6005,327858,6010,311789,6000,285490,5995,464581
2020-06-11 09:37:35.64,6003.62,6005,327858,6010,311789,6000,285490,5995,464581
2020-06-11 09:37:36.35,6004.62,6005,327858,6010,311789,6000,285601,5995,464581
2020-06-11 09:37:37.00,6004.39,6005,327858,6010,311809,6000,285602,5995,464581
2020-06-11 09:37:38.27,6003.36,6005,327858,6010,311809,6000,285602,5995,464581
2020-06-11 09:37:38.85,6003.36,6005,327858,6010,311809,6000,285602,5995,464581
2020-06-11 09:37:40.11,6003.36,6005,327858,6010,311809,6000,285602,5995,465581
2020-06-11 09:37:41.41,6003.36,6005,327858,6010,311809,6000,285552,5995,465581
2020-06-11 09:37:42.04,6003.36,6005,327858,6010,311809,6000,285552,5995,465586
2020-06-11 09:37:43.91,6003.36,6005,327858,6010,311809,6000,285552,5995,465586
2020-06-11 09:37:44.54,6003.36,6005,331495,6010,311809,6000,248681,5995,502457
2020-06-11 09:37:46.00,6003.36,6005,331495,6010,311809,6000,238681,5995,502457
2020-06-11 09:37:46.61,6003.36,6005,331495,6010,311809,6000,238681,5995,502457
2020-06-11 09:37:47.35,6002.37,6005,331495,6010,311809,6000,238681,5995,502457
2020-06-11 09:37:48.02,6002.37,6005,331495,6010,311809,6000,275552,5995,465586
2020-06-11 09:37:48.74,6002.37,6005,327858,6010,311809,6000,175552,5995,465586
2020-06-11 09:37:50.17,6002.4,6005,331495,6010,311809,6000,138681,5995,502457
2020-06-11 09:37:50.91,6002.4,6005,331495,6010,311809,6000,185013,5995,502457
2020-06-11 09:37:51.82,6002.4,6005,381495,6010,311809,6000,13013,5995,502457
2020-06-11 09:37:52.77,6002.4,6005,381495,6010,311809,6000,5016,5995,502457
2020-06-11 09:37:53.71,6002.4,6000,4894,6005,388663,5995,502457,5990,395327
