time,nav,sell1,sell1_cnt,sell2,sell2_cnt,buy1,buy1_cnt,buy2,buy2_cnt
2020-06-04 09:26:14.350000,0.0,6035,252333,6040,281921,6030,38388,6025,401830
2020-06-04 09:26:14.750000,0.0,6035,252333,6040,281921,6030,38339,6025,401830
2020-06-04 09:26:15.470000,0.0,6035,252333,6040,281921,6030,38339,6025,401830
2020-06-04 09:26:16.190000,6031.67,6030,58662,6035,260333,6025,401830,6020,314538
2020-06-04 09:26:17.220000,6031.67,6035,260332,6040,282921,6030,118405,6025,367359
2020-06-04 09:26:17.970000,6030.6,6035,253666,6040,282821,6030,121160,6025,367369
2020-06-04 09:26:18.860000,6031.67,6035,253665,6040,282821,6030,121265,6025,367370
2020-06-04 09:26:19.570000,6031.67,6035,253615,6040,282821,6030,121365,6025,367370
2020-06-04 09:26:20.470000,6031.67,6035,255615,6040,282821,6030,121365,6025,368298
2020-06-04 09:26:21.380000,6031.67,6035,255515,6040,282821,6030,221365,6025,368299
2020-06-04 09:26:22.190000,6031.67,6035,255475,6040,282821,6030,171435,6025,368299
2020-06-04 09:26:23.040000,6031.67,6035,255474,6040,282821,6030,306,6025,402830
2020-06-04 09:26:23.860000,6031.67,6035,255474,6040,282821,6030,140362,6025,368360
2020-06-04 09:26:24.750000,6031.67,6035,255524,6040,282821,6030,140362,6025,368360
2020-06-04 09:26:25.470000,6031.67,6035,256026,6040,290821,6030,8317,6025,402832
2020-06-04 09:26:26.470000,6031.67,6035,275976,6040,290871,6030,417,6025,403054
2020-06-04 09:26:27.350000,6031.67,6030,66513,6035,284626,6025,403444,6020,314670
2020-06-04 09:26:28.210000,6030.6,6030,166174,6035,273444,6025,403044,6020,314670
2020-06-04 09:26:29.360000,6029.54,6030,236214,6035,202944,6025,332649,6020,385170
2020-06-04 09:26:30.180000,6029.54,6030,236209,6035,202944,6025,333049,6020,385170
2020-06-04 09:26:31.250000,6029.54,6030,236159,6035,203994,6025,290669,6020,385670
2020-06-04 09:26:32.350000,6029.54,6030,236158,6035,203994,6025,139840,6020,385770
2020-06-04 09:26:33.290000,6029.54,6030,236158,6035,203994,6025,140241,6020,385770
2020-06-04 09:26:34.270000,6029.54,6030,262844,6035,203994,6025,2187,6020,423520
2020-06-04 09:26:35.180000,6029.54,6030,262844,6035,203994,6020,423520,6015,317932
2020-06-04 09:26:36.160000,6028.47,6030,262944,6035,203895,6025,91471,6020,389049
2020-06-04 09:26:37.070000,6027.38,6025,55255,6030,261894,6020,423525,6015,318932
2020-06-04 09:26:38.130000,6024.24,6030,261894,6035,211915,6020,423525,6015,318932
2020-06-04 09:26:39.070000,6024.24,6030,261894,6035,209955,6025,91471,6020,389055
2020-06-04 09:26:39.960000,6026.31,6030,261894,6035,209955,6020,423526,6015,318937
2020-06-04 09:26:40.680000,6026.31,6030,261894,6035,209955,6025,186670,6020,389055
2020-06-04 09:26:41.570000,6026.31,6030,261894,6035,209955,6025,113502,6020,389055
2020-06-04 09:26:42.460000,6026.31,6030,261994,6035,209955,6025,63502,6020,389355
2020-06-04 09:26:43.600000,6026.31,6030,261993,6035,209955,6025,63002,6020,389355
2020-06-04 09:26:44.160000,6026.31,6030,261993,6035,210055,6025,256077,6020,389483
2020-06-04 09:26:45.150000,6026.31,6025,235735,6030,154573,6020,403954,6015,319237
