time,nav,sell1,sell1_cnt,sell2,sell2_cnt,buy1,buy1_cnt,buy2,buy2_cnt
2020-06-09 09:06:56.670000,5917.44,5915,105394,5920,373059,5910,464498,5905,534839
2020-06-09 09:06:57.640000,5914.61,5915,105174,5920,373038,5910,464478,5905,534819
2020-06-09 09:06:58.640000,5914.61,5915,190682,5920,373038,5910,467459,5905,486301
2020-06-09 09:06:59.840000,5913.61,5915,189663,5920,373038,5910,429152,5905,413509
2020-06-09 09:07:00.950000,5913.61,5915,189663,5920,373038,5910,416669,5905,413509
2020-06-09 09:07:02.140000,5913.61,5915,263203,5920,300246,5910,231244,5905,445931
2020-06-09 09:07:03.310000,5913.61,5915,263175,5920,300246,5910,234623,5905,445931
2020-06-09 09:07:04.490000,5913.61,5915,263125,5920,300246,5910,55862,5905,449192
2020-06-09 09:07:05.780000,5913.61,5915,263623,5920,300246,5910,15463,5905,449992
2020-06-09 09:07:07.040000,5912.58,5910,1691,5915,248150,5905,449727,5900,682570
2020-06-09 09:07:07.980000,5910.52,5910,5169,5915,248150,5905,449817,5900,682590
2020-06-09 09:07:09.020000,5910.49,5915,248250,5920,302751,5910,2923,5905,458817
2020-06-09 09:07:10.080000,5910.49,5910,173720,5915,223723,5905,461851,5900,682790
2020-06-09 09:07:11.210000,5910.49,5915,245020,5920,302751,5910,120,5905,462204
2020-06-09 09:07:12.370000,5910.49,5910,169857,5915,223573,5905,459974,5900,682584
2020-06-09 09:07:13.580000,5910.49,5910,169639,5915,223573,5905,460004,5900,682584
2020-06-09 09:07:14.640000,5910.49,5910,172539,5915,223573,5905,461254,5900,682915
2020-06-09 09:07:15.640000,5910.49,5910,213135,5915,223473,5905,461369,5900,682915
2020-06-09 09:07:16.750000,5910.49,5910,212885,5915,223473,5905,462389,5900,682916
2020-06-09 09:07:17.880000,5909.75,5910,500,5915,284446,5905,462988,5900,683032
2020-06-09 09:07:18.980000,5909.69,5915,284446,5920,303251,5910,30,5905,463295
2020-06-09 09:07:20.080000,5910.43,5915,281446,5920,303251,5910,67,5905,463402
2020-06-09 09:07:21.280000,5910.43,5910,158543,5915,264169,5905,463412,5900,684047
2020-06-09 09:07:22.420000,5910.43,5910,162515,5915,264169,5905,463613,5900,685207
2020-06-09 09:07:23.480000,5910.43,5910,162515,5915,264722,5905,463304,5900,685287
2020-06-09 09:07:24.480000,5910.43,5910,1000,5915,281899,5905,464907,5900,683287
2020-06-09 09:07:25.530000,5910.43,5915,281894,5920,303654,5910,20,5905,465512
2020-06-09 09:07:26.570000,5910.49,5915,281923,5920,303654,5910,222,5905,465612
2020-06-09 09:07:27.620000,5910.49,5915,281923,5920,303654,5910,8022,5905,465637
2020-06-09 09:07:28.780000,5911.23,5915,281623,5920,302654,5910,177523,5905,466005
2020-06-09 09:07:29.940000,5911.49,5910,148059,5915,264646,5905,467625,5900,688169
2020-06-09 09:07:31.080000,5911.49,5910,149685,5915,264046,5905,467237,5900,687965
2020-06-09 09:07:32.280000,5911.49,5910,150093,5915,264146,5905,467477,5900,687985
2020-06-09 09:07:33.370000,5911.49,5910,233461,5915,264146,5905,471485,5900,639467
2020-06-09 09:07:34.580000,5911.49,5910,232168,5915,264146,5905,471784,5900,639477
2020-06-09 09:07:35.770000,5911.49,5910,143327,5915,264146,5905,471784,5900,668006
2020-06-09 09:07:36.780000,5910.49,5910,147909,5915,264146,5905,472478,5900,670256
2020-06-09 09:07:37.780000,5909.93,5910,150312,5915,264146,5905,473169,5900,669257
2020-06-09 09:07:38.880000,5909.19,5910,269797,5915,264146,5905,477190,5900,630729
2020-06-09 09:07:39.980000,5909.49,5910,184218,5915,264167,5905,485149,5900,679257
2020-06-09 09:07:41.020000,5909.49,5910,279741,5915,264167,5905,486251,5900,631580
2020-06-09 09:07:42.080000,5909.49,5910,191646,5915,264177,5905,484253,5900,680577
2020-06-09 09:07:43.250000,5909.49,5910,279005,5915,264177,5905,468992,5900,632582
2020-06-09 09:07:44.280000,5909.49,5910,290167,5915,264177,5905,469004,5900,632582
2020-06-09 09:07:45.330000,5909.49,5910,289666,5915,264177,5905,469464,5900,632497
2020-06-09 09:07:46.400000,5909.43,5910,289546,5915,265064,5905,433164,5900,632702
2020-06-09 09:07:47.520000,5909.22,5910,290060,5915,265064,5905,470166,5900,632758
2020-06-09 09:07:48.580000,5908.43,5910,289291,5915,268548,5905,470216,5900,632758
2020-06-09 09:07:49.680000,5908.43,5910,290241,5915,268548,5905,479236,5900,634758
2020-06-09 09:07:50.760000,5908.43,5910,203607,5915,268548,5905,479342,5900,683609
2020-06-09 09:07:51.770000,5908.43,5910,289235,5915,268348,5905,479472,5900,635331
2020-06-09 09:07:52.850000,5908.43,5910,203682,5915,268348,5905,481032,5900,685022
2020-06-09 09:07:53.750000,5908.43,5910,289110,5915,268348,5905,481052,5900,636614
2020-06-09 09:07:54.850000,5908.43,5910,281118,5915,268348,5905,481072,5900,636639
2020-06-09 09:07:55.940000,5908.43,5910,195490,5915,268348,5905,473101,5900,685009
2020-06-09 09:07:57.000000,5909.43,5910,281039,5915,269802,5905,473171,5900,636681
2020-06-09 09:07:58.060000,5909.43,5910,280848,5915,269802,5905,473176,5900,636691
2020-06-09 09:07:59.130000,5909.43,5910,193192,5915,269802,5905,473027,5900,685219
2020-06-09 09:08:00.190000,5909.43,5910,278760,5915,269802,5905,435164,5900,636691
2020-06-09 09:08:01.250000,5909.43,5910,204140,5915,269802,5905,472248,5900,636691
2020-06-09 09:08:02.310000,5909.43,5910,204170,5915,269802,5905,475027,5900,636893
2020-06-09 09:08:03.370000,5909.43,5910,114859,5915,269802,5905,475429,5900,686036
2020-06-09 09:08:03.970000,5909.43,5910,211520,5915,272442,5905,475429,5900,637423
2020-06-09 09:08:04.980000,5909.43,5910,120196,5915,272442,5905,477304,5900,685951
2020-06-09 09:08:06.000000,5909.43,5910,74848,5915,272442,5905,477767,5900,686001
2020-06-09 09:08:07.060000,5908.43,5910,35324,5915,312442,5905,477716,5900,686052
2020-06-09 09:08:08.120000,5909.46,5910,34123,5915,311889,5905,477738,5900,686262
2020-06-09 09:08:09.190000,5910.94,5915,311889,5920,360407,5910,189155,5905,453624
2020-06-09 09:08:10.230000,5912.23,5915,311889,5920,360448,5910,198447,5905,452445
2020-06-09 09:08:11.290000,5912.23,5915,311889,5920,360448,5910,198847,5905,452446
2020-06-09 09:08:12.360000,5912.23,5915,311888,5920,360448,5910,199847,5905,452742
2020-06-09 09:08:13.420000,5912.23,5915,311888,5920,360448,5910,199480,5905,452842
2020-06-09 09:08:14.480000,5912.23,5915,311888,5920,360448,5910,2,5905,485154
2020-06-09 09:08:15.070000,5912.23,5915,311888,5920,360153,5910,219,5905,485156
2020-06-09 09:08:16.040000,5912.23,5910,1729,5915,311888,5905,485263,5900,688001
2020-06-09 09:08:17.100000,5911.49,5915,311888,5920,360153,5910,1122,5905,485263
2020-06-09 09:08:18.170000,5911.23,5915,311888,5920,360153,5910,185320,5905,455049
2020-06-09 09:08:18.680000,5911.2,5915,311888,5920,360153,5910,188390,5905,455149
2020-06-09 09:08:19.780000,5912.26,5915,238231,5920,432945,5910,198504,5905,528141
2020-06-09 09:08:20.850000,5912.26,5915,235562,5920,435585,5910,199575,5905,528171
2020-06-09 09:08:22.050000,5912.26,5915,235562,5920,435585,5910,229118,5905,528671
2020-06-09 09:08:23.270000,5912.26,5915,234563,5920,435585,5910,229973,5905,538672
2020-06-09 09:08:24.360000,5912.26,5915,149035,5920,435585,5910,335084,5905,587200
2020-06-09 09:08:25.480000,5912.26,5920,475585,5925,359947,5915,221325,5910,373903
2020-06-09 09:08:26.460000,5913.32,5920,475585,5925,359947,5915,185850,5910,333427
2020-06-09 09:08:27.540000,5916.09,5915,555,5920,475585,5910,334309,5905,586445
2020-06-09 09:08:28.570000,5916.67,5920,475585,5925,359947,5915,186285,5910,350101
2020-06-09 09:08:29.670000,5916.65,5920,475585,5925,359947,5915,223208,5910,390763
2020-06-09 09:08:30.700000,5916.65,5920,475585,5925,359947,5915,220467,5910,390078
2020-06-09 09:08:31.760000,5916.65,5920,474587,5925,359947,5915,221317,5910,390138
2020-06-09 09:08:32.780000,5916.65,5920,474592,5925,359947,5915,189203,5910,341916
2020-06-09 09:08:33.840000,5916.65,5920,482124,5925,359947,5915,189203,5910,343067
2020-06-09 09:08:35.370000,5916.65,5920,482123,5925,359997,5915,4008,5910,343158
2020-06-09 09:08:35.850000,5916.65,5915,3261,5920,477120,5910,343611,5905,586065
2020-06-09 09:08:36.960000,5915.91,5920,477170,5925,359997,5915,188257,5910,343611
2020-06-09 09:08:38.020000,5916.17,5920,477167,5925,366997,5915,811,5910,347611
2020-06-09 09:08:39.090000,5916.17,5915,231009,5920,442170,5910,348536,5905,585828
2020-06-09 09:08:40.130000,5915.38,5915,231861,5920,442170,5910,340443,5905,585930
2020-06-09 09:08:40.570000,5915.38,5915,230819,5920,442170,5910,340463,5905,585440
2020-06-09 09:08:41.690000,5915.38,5915,972,5920,477167,5910,341076,5905,585440
2020-06-09 09:08:42.790000,5915.38,5920,477116,5925,365816,5915,229379,5910,392705
2020-06-09 09:08:43.800000,5915.38,5920,477113,5925,365816,5915,229579,5910,392716
2020-06-09 09:08:44.880000,5915.38,5920,477113,5925,365816,5915,194258,5910,353149
2020-06-09 09:08:45.930000,5915.38,5915,2260,5920,477071,5910,363149,5905,577402
2020-06-09 09:08:46.970000,5916.12,5915,222779,5920,442074,5910,363149,5905,578196
2020-06-09 09:08:47.990000,5915.64,5915,224517,5920,442174,5910,355149,5905,578196
2020-06-09 09:08:49.050000,5914.61,5915,223792,5920,442174,5910,355159,5905,578486
2020-06-09 09:08:50.100000,5914.61,5915,223282,5920,442174,5910,356452,5905,578865
2020-06-09 09:08:51.140000,5914.61,5915,221582,5920,442174,5910,358496,5905,578865
2020-06-09 09:08:52.190000,5914.61,5915,307243,5920,442174,5910,359051,5905,530343
2020-06-09 09:08:53.240000,5914.61,5915,303723,5920,439534,5910,359916,5905,530343
2020-06-09 09:08:54.280000,5914.61,5915,303661,5920,439534,5910,361452,5905,532393
2020-06-09 09:08:55.330000,5914.61,5915,303631,5920,439566,5910,361484,5905,532503
2020-06-09 09:08:56.360000,5914.61,5915,217893,5920,439566,5910,359599,5905,576081
2020-06-09 09:08:57.410000,5914.55,5915,302273,5920,439566,5910,359719,5905,527953
2020-06-09 09:08:58.440000,5914.61,5915,301923,5920,439566,5910,364915,5905,528453
2020-06-09 09:08:59.520000,5914.55,5915,264923,5920,439566,5910,364896,5905,528463
2020-06-09 09:09:00.560000,5914.55,5915,296182,5920,439566,5910,364906,5905,528463
2020-06-09 09:09:01.610000,5914.55,5915,296182,5920,440066,5910,364926,5905,528463
2020-06-09 09:09:02.660000,5914.55,5915,296182,5920,440066,5910,329626,5905,534012
2020-06-09 09:09:03.700000,5914.55,5915,368331,5920,367274,5910,329737,5905,461350
2020-06-09 09:09:05.270000,5914.55,5915,368701,5920,367274,5910,329757,5905,464233
2020-06-09 09:09:05.780000,5914.55,5915,293858,5920,439866,5910,329326,5905,537163
2020-06-09 09:09:06.860000,5914.29,5915,366593,5920,367074,5910,330708,5905,464422
2020-06-09 09:09:07.900000,5912.58,5915,366593,5920,367074,5910,149890,5905,496285
2020-06-09 09:09:08.970000,5911.55,5915,366573,5920,367074,5910,54070,5905,497305
2020-06-09 09:09:10.150000,5910.75,5915,366560,5920,367074,5910,62135,5905,509379
2020-06-09 09:09:11.260000,5910.75,5910,41910,5915,339563,5905,509479,5900,703555
2020-06-09 09:09:12.550000,5910.75,5910,219961,5915,339563,5905,501679,5900,703615
2020-06-09 09:09:13.640000,5910.75,5910,219709,5915,380359,5905,501579,5900,703616
2020-06-09 09:09:14.740000,5910.75,5910,222690,5915,380359,5905,502791,5900,703616
2020-06-09 09:09:15.680000,5910.75,5910,221677,5915,380409,5905,504821,5900,706821
2020-06-09 09:09:16.770000,5910.75,5910,264248,5915,380409,5905,499821,5900,658394
2020-06-09 09:09:18.340000,5910.23,5910,265888,5915,377769,5905,500841,5900,659394
2020-06-09 09:09:18.850000,5909.46,5910,264931,5915,377769,5905,500842,5900,659444
2020-06-09 09:09:19.960000,5908.43,5910,264831,5915,377769,5905,498843,5900,659944
2020-06-09 09:09:21.010000,5908.43,5910,264041,5915,377769,5905,498843,5900,660054
2020-06-09 09:09:22.050000,5908.43,5910,264009,5915,377769,5905,499195,5900,660084
2020-06-09 09:09:23.100000,5908.43,5910,259768,5915,377769,5905,497341,5900,660194
2020-06-09 09:09:24.150000,5908.43,5910,302257,5915,377769,5905,497316,5900,660245
2020-06-09 09:09:25.210000,5908.43,5910,302088,5915,377769,5905,497818,5900,660355
2020-06-09 09:09:26.220000,5908.43,5910,301168,5915,377769,5905,486844,5900,672719
2020-06-09 09:09:27.300000,5908.43,5910,249338,5915,377769,5905,488251,5900,721248
2020-06-09 09:09:27.850000,5908.45,5910,252141,5915,377769,5905,488257,5900,724248
2020-06-09 09:09:28.880000,5910.2,5910,250143,5915,377769,5905,488302,5900,725208
2020-06-09 09:09:29.960000,5910.2,5910,253294,5915,377769,5905,486599,5900,727091
2020-06-09 09:09:31.000000,5910.2,5910,249432,5915,378769,5905,487097,5900,727091
2020-06-09 09:09:32.050000,5910.2,5910,237600,5915,378769,5905,487698,5900,727791
2020-06-09 09:09:33.070000,5910.2,5910,237538,5915,378769,5905,493521,5900,727791
2020-06-09 09:09:34.140000,5910.2,5910,237314,5915,378769,5905,495634,5900,727791
2020-06-09 09:09:35.160000,5910.2,5910,237344,5915,378769,5905,505634,5900,727791
2020-06-09 09:09:35.670000,5910.2,5910,237344,5915,378769,5905,505018,5900,728793
2020-06-09 09:09:36.780000,5910.23,5910,2739,5915,409342,5905,513023,5900,728793
2020-06-09 09:09:37.840000,5910.2,5915,409342,5920,337907,5910,195425,5905,513117
2020-06-09 09:09:38.890000,5910.2,5915,409342,5920,337907,5910,227740,5905,481904
2020-06-09 09:09:40.450000,5911.52,5915,401983,5920,337907,5910,231024,5905,482910
2020-06-09 09:09:41.000000,5911.52,5915,401483,5920,337907,5910,232024,5905,483679
2020-06-09 09:09:42.080000,5911.52,5915,401441,5920,337907,5910,232354,5905,484469
2020-06-09 09:09:43.120000,5911.52,5915,401441,5920,337907,5910,233639,5905,484479
2020-06-09 09:09:44.190000,5911.52,5915,401441,5920,337907,5910,236859,5905,484439
2020-06-09 09:09:45.230000,5911.52,5915,401441,5920,337907,5910,272985,5905,484440
2020-06-09 09:09:46.250000,5911.52,5915,328642,5920,410699,5910,328422,5905,557332
2020-06-09 09:09:46.840000,5912.26,5915,328642,5920,410699,5910,469442,5905,557932
2020-06-09 09:09:47.980000,5912.26,5915,328642,5920,410699,5910,469662,5905,558232
2020-06-09 09:09:49.010000,5914.55,5915,328942,5920,410699,5910,433121,5905,558242
2020-06-09 09:09:50.030000,5913.55,5915,401731,5920,337907,5910,283627,5905,485783
2020-06-09 09:09:51.140000,5913.55,5915,401731,5920,337907,5910,336637,5905,485888
2020-06-09 09:09:52.340000,5913.55,5915,400731,5920,337907,5910,330976,5905,486039
2020-06-09 09:09:53.370000,5913.55,5915,402084,5920,337907,5910,331077,5905,485227
2020-06-09 09:09:54.380000,5913.55,5915,402084,5920,339210,5910,331549,5905,485227
2020-06-09 09:09:55.350000,5913.55,5915,401084,5920,339210,5910,331569,5905,485227
2020-06-09 09:09:56.400000,5911.52,5915,401084,5920,339210,5910,256370,5905,517441
2020-06-09 09:09:57.460000,5912.26,5915,401084,5920,339210,5910,253870,5905,517541
2020-06-09 09:09:58.520000,5911.52,5915,399784,5920,339210,5910,262505,5905,484125
2020-06-09 09:09:59.580000,5911.52,5915,399784,5920,339210,5910,67034,5905,516508
2020-06-09 09:10:00.180000,5911.52,5910,3248,5915,380750,5905,516558,5900,736849
2020-06-09 09:10:01.280000,5911.52,5910,218101,5915,377852,5905,508557,5900,736849
2020-06-09 09:10:02.370000,5911.52,5910,7793,5915,381224,5905,508562,5900,736849
2020-06-09 09:10:03.370000,5911.52,5915,381224,5920,339210,5910,26684,5905,516572
2020-06-09 09:10:04.340000,5911.52,5915,373224,5920,339210,5910,31837,5905,516573
2020-06-09 09:10:05.440000,5911.52,5915,372224,5920,339210,5910,32837,5905,516623
2020-06-09 09:10:06.460000,5910.75,5915,372207,5920,339210,5910,194390,5905,516724
2020-06-09 09:10:07.520000,5911.49,5915,372207,5920,339210,5910,208393,5905,516977
2020-06-09 09:10:08.580000,5911.26,5915,372207,5920,339210,5910,50984,5905,517277
2020-06-09 09:10:09.650000,5911.2,5915,370677,5920,339210,5910,52840,5905,517837
2020-06-09 09:10:10.710000,5911.2,5915,370276,5920,339210,5910,53615,5905,517837
2020-06-09 09:10:11.770000,5911.2,5915,370276,5920,339210,5910,226993,5905,517837
2020-06-09 09:10:12.830000,5911.2,5915,370271,5920,339210,5905,518600,5900,739971
2020-06-09 09:10:13.900000,5911.2,5910,198616,5915,374904,5905,518615,5900,740001
2020-06-09 09:10:15.060000,5911.2,5910,237557,5915,374905,5905,510615,5900,740136
2020-06-09 09:10:16.140000,5911.2,5910,232497,5915,374905,5905,511658,5900,740236
2020-06-09 09:10:17.270000,5910.49,5910,77019,5915,374905,5905,514289,5900,740236
2020-06-09 09:10:18.270000,5909.46,5910,256263,5915,374905,5905,514562,5900,740233
2020-06-09 09:10:19.270000,5910.46,5910,14848,5915,410573,5905,514555,5900,740733
